cod_produto,produto,valor_venda,custo_produto,lucro,nota_fiscal,email_cliente,data_criacao_pedido,data_venda,estado,tamanho,canal_venda,forma_pagamento,quantidade
4195,Tenis Corrida,318.02,163.09,154.93,53195,cliente3195@email.com,2026-01-05,2026-01-09,MG,43,Loja,Boleto,5
4196,Calca Jeans,162.9,108.64,54.26,53196,cliente3196@email.com,2026-03-25,2026-03-27,BA,P,Loja,Pix,4
4197,Tenis Esportivo,276.51,139.68,136.83,53197,cliente3197@email.com,2026-04-16,2026-04-17,GO,43,Online,Boleto,1
4198,Bermuda,108.22,71.86,36.36,53198,cliente3198@email.com,2026-03-25,2026-03-28,SP,39,Loja,Cartao,4
4199,Regata Esportiva,107.8,48.48,59.32,53199,cliente3199@email.com,2026-02-10,2026-02-13,PR,42,Online,Boleto,2
4200,Calca Jeans,216.17,124.11,92.06,53200,cliente3200@email.com,2026-03-24,2026-03-24,RJ,39,Loja,Cartao,4
4201,Tenis Casual,266.77,134.28,132.49,53201,cliente3201@email.com,2026-01-05,2026-01-08,CE,42,Loja,Cartao,5
4202,Bermuda,86.36,46.28,40.08,53202,cliente3202@email.com,2026-01-19,2026-01-24,SP,GG,Loja,Cartao,1
4203,Regata Esportiva,395.05,167.23,227.82,53203,cliente3203@email.com,2026-01-02,2026-01-03,SC,43,Online,Pix,5
4204,Regata Esportiva,252.81,148.44,104.37,53204,cliente3204@email.com,2026-04-07,2026-04-11,SP,M,Loja,Boleto,3
4205,Regata Esportiva,196.47,119.73,76.74,53205,cliente3205@email.com,2026-02-03,2026-02-04,SP,M,Loja,Boleto,4
4206,Bermuda,254.52,119.99,134.53,53206,cliente3206@email.com,2026-01-30,2026-02-04,BA,G,Online,Boleto,3
4207,Calca Jeans,176.04,89.23,86.81,53207,cliente3207@email.com,2026-04-18,2026-04-20,PR,38,Online,Cartao,2
4208,Tenis Esportivo,184.63,85.18,99.45,53208,cliente3208@email.com,2026-02-04,2026-02-05,CE,41,Online,Pix,2
4209,Tenis Corrida,346.23,144.58,201.65,53209,cliente3209@email.com,2026-03-12,2026-03-14,GO,38,Online,Boleto,3
4210,Tenis Esportivo,208.45,105.48,102.97,53210,cliente3210@email.com,2026-04-07,2026-04-10,PE,39,Loja,Pix,5
4211,Blusa Moletom,284.01,140.35,143.66,53211,cliente3211@email.com,2026-04-17,2026-04-21,MG,39,Loja,Cartao,1
4212,Regata Esportiva,285.43,185.76,99.67,53212,cliente3212@email.com,2026-04-15,2026-04-19,PE,43,Loja,Boleto,2
4213,Tenis Casual,237.16,145.21,91.95,53213,cliente3213@email.com,2026-01-30,2026-02-02,PR,M,Online,Cartao,1
4214,Tenis Esportivo,136.36,66.02,70.34,53214,cliente3214@email.com,2026-01-29,2026-01-30,SP,40,Online,Cartao,2
4215,Tenis Casual,145.23,99.16,46.07,53215,cliente3215@email.com,2026-03-15,2026-03-17,MG,43,Loja,Cartao,5
4216,Tenis Corrida,235.74,107.51,128.23,53216,cliente3216@email.com,2026-04-30,2026-05-02,RS,38,Loja,Pix,5
4217,Tenis Corrida,195.72,93.18,102.54,53217,cliente3217@email.com,2026-04-17,2026-04-20,PE,43,Online,Boleto,2
4218,Tenis Casual,284.21,183.79,100.42,53218,cliente3218@email.com,2026-02-19,2026-02-23,RS,40,Loja,Boleto,5
4219,Camiseta Basica,227.28,107.21,120.07,53219,cliente3219@email.com,2026-02-16,2026-02-18,SP,G,Loja,Cartao,1
4220,Camiseta Basica,113.24,61.0,52.24,53220,cliente3220@email.com,2026-02-03,2026-02-03,SC,39,Online,Boleto,2
4221,Bermuda,347.97,148.19,199.78,53221,cliente3221@email.com,2026-02-09,2026-02-09,SC,GG,Loja,Boleto,1
4222,Bermuda,375.68,175.3,200.38,53222,cliente3222@email.com,2026-01-28,2026-01-29,BA,40,Online,Cartao,5
4223,Bermuda,84.88,54.57,30.31,53223,cliente3223@email.com,2026-02-03,2026-02-07,SC,42,Loja,Pix,2
4224,Tenis Casual,129.93,64.79,65.14,53224,cliente3224@email.com,2026-04-24,2026-04-25,MG,42,Loja,Cartao,4
4225,Bermuda,286.35,148.81,137.54,53225,cliente3225@email.com,2026-01-30,2026-02-01,BA,M,Online,Boleto,1
4226,Blusa Moletom,335.18,150.29,184.89,53226,cliente3226@email.com,2026-02-08,2026-02-13,MG,38,Loja,Boleto,2
4227,Blusa Moletom,64.46,30.63,33.83,53227,cliente3227@email.com,2026-03-25,2026-03-26,SC,M,Loja,Boleto,5
4228,Regata Esportiva,175.85,88.3,87.55,53228,cliente3228@email.com,2026-01-24,2026-01-27,GO,M,Loja,Pix,5
4229,Bermuda,145.4,62.48,82.92,53229,cliente3229@email.com,2026-03-07,2026-03-09,PE,43,Loja,Pix,4
4230,Calca Jeans,358.49,215.18,143.31,53230,cliente3230@email.com,2026-02-28,2026-03-03,PR,43,Online,Cartao,4
4231,Tenis Casual,336.55,162.87,173.68,53231,cliente3231@email.com,2026-01-15,2026-01-16,SP,38,Loja,Boleto,1
4232,Tenis Corrida,221.42,91.29,130.13,53232,cliente3232@email.com,2026-02-15,2026-02-19,SP,G,Loja,Boleto,4
4233,Regata Esportiva,233.85,117.05,116.8,53233,cliente3233@email.com,2026-03-20,2026-03-23,PE,GG,Online,Boleto,1
4234,Calca Jeans,262.84,154.49,108.35,53234,cliente3234@email.com,2026-04-08,2026-04-10,BA,39,Loja,Pix,2
4235,Tenis Casual,331.51,217.75,113.76,53235,cliente3235@email.com,2026-04-07,2026-04-11,RS,40,Loja,Boleto,4
4236,Bermuda,317.15,140.5,176.65,53236,cliente3236@email.com,2026-02-20,2026-02-22,RJ,M,Online,Boleto,5
4237,Calca Jeans,230.38,158.01,72.37,53237,cliente3237@email.com,2026-01-13,2026-01-18,SC,M,Loja,Cartao,2
4238,Camiseta Basica,309.26,196.48,112.78,53238,cliente3238@email.com,2026-01-29,2026-02-01,MG,M,Online,Cartao,3
4239,Tenis Esportivo,75.88,52.16,23.72,53239,cliente3239@email.com,2026-02-15,2026-02-19,RJ,GG,Loja,Boleto,5
4240,Bermuda,142.0,69.26,72.74,53240,cliente3240@email.com,2026-03-05,2026-03-09,GO,39,Online,Pix,4
4241,Tenis Corrida,370.56,223.25,147.31,53241,cliente3241@email.com,2026-03-06,2026-03-07,CE,M,Loja,Boleto,4
4242,Tenis Casual,395.73,271.83,123.9,53242,cliente3242@email.com,2026-03-25,2026-03-30,SP,39,Online,Cartao,3
4243,Regata Esportiva,67.74,43.54,24.2,53243,cliente3243@email.com,2026-04-23,2026-04-24,RJ,P,Loja,Cartao,5
4244,Tenis Casual,292.04,139.08,152.96,53244,cliente3244@email.com,2026-02-03,2026-02-08,SC,41,Online,Cartao,4
4245,Camiseta Basica,266.02,125.96,140.06,53245,cliente3245@email.com,2026-03-28,2026-03-28,RS,P,Loja,Boleto,1
4246,Regata Esportiva,370.53,195.5,175.03,53246,cliente3246@email.com,2026-01-27,2026-01-28,SC,43,Loja,Cartao,2
4247,Calca Jeans,332.45,160.29,172.16,53247,cliente3247@email.com,2026-04-22,2026-04-23,PR,38,Online,Pix,5
4248,Tenis Casual,352.52,181.39,171.13,53248,cliente3248@email.com,2026-03-16,2026-03-21,SP,42,Online,Boleto,5
4249,Tenis Esportivo,187.84,103.05,84.79,53249,cliente3249@email.com,2026-02-12,2026-02-12,CE,GG,Online,Cartao,4
4250,Bermuda,346.58,140.04,206.54,53250,cliente3250@email.com,2026-04-17,2026-04-20,BA,39,Loja,Pix,3
4251,Tenis Esportivo,360.38,170.27,190.11,53251,cliente3251@email.com,2026-01-10,2026-01-15,SC,43,Loja,Cartao,4
4252,Tenis Casual,232.62,138.21,94.41,53252,cliente3252@email.com,2026-01-17,2026-01-22,RS,38,Online,Cartao,3
4253,Tenis Corrida,82.66,35.52,47.14,53253,cliente3253@email.com,2026-02-15,2026-02-17,PR,41,Loja,Boleto,1
4254,Camiseta Basica,63.78,42.97,20.81,53254,cliente3254@email.com,2026-03-05,2026-03-05,PR,38,Loja,Cartao,2
4255,Calca Jeans,228.0,159.19,68.81,53255,cliente3255@email.com,2026-03-02,2026-03-06,PR,GG,Online,Cartao,2
4256,Bermuda,359.17,156.07,203.1,53256,cliente3256@email.com,2026-03-27,2026-03-31,PR,M,Loja,Pix,2
4257,Regata Esportiva,92.65,45.72,46.93,53257,cliente3257@email.com,2026-04-16,2026-04-21,PE,M,Loja,Boleto,2
4258,Blusa Moletom,296.81,133.39,163.42,53258,cliente3258@email.com,2026-04-24,2026-04-29,MG,P,Online,Boleto,4
4259,Tenis Esportivo,78.82,47.47,31.35,53259,cliente3259@email.com,2026-04-05,2026-04-05,RJ,38,Loja,Boleto,4
4260,Calca Jeans,83.03,35.69,47.34,53260,cliente3260@email.com,2026-01-16,2026-01-20,GO,41,Loja,Pix,2
4261,Tenis Corrida,52.96,26.85,26.11,53261,cliente3261@email.com,2026-01-13,2026-01-18,BA,40,Loja,Cartao,1
4262,Calca Jeans,379.99,244.61,135.38,53262,cliente3262@email.com,2026-01-16,2026-01-18,MG,GG,Loja,Boleto,5
4263,Camiseta Basica,314.43,190.48,123.95,53263,cliente3263@email.com,2026-04-27,2026-04-30,CE,P,Online,Boleto,1
4264,Regata Esportiva,53.49,35.27,18.22,53264,cliente3264@email.com,2026-03-30,2026-04-03,BA,41,Loja,Boleto,2
4265,Tenis Corrida,343.79,214.36,129.43,53265,cliente3265@email.com,2026-02-21,2026-02-21,MG,G,Online,Cartao,5
4266,Tenis Casual,175.79,85.56,90.23,53266,cliente3266@email.com,2026-02-18,2026-02-20,RJ,40,Online,Pix,5
4267,Tenis Corrida,171.68,104.43,67.25,53267,cliente3267@email.com,2026-03-26,2026-03-28,PE,41,Online,Cartao,2
4268,Regata Esportiva,349.78,169.27,180.51,53268,cliente3268@email.com,2026-03-20,2026-03-25,RJ,GG,Online,Pix,5
4269,Regata Esportiva,147.07,75.65,71.42,53269,cliente3269@email.com,2026-01-15,2026-01-19,MG,G,Loja,Pix,2
4270,Bermuda,113.17,47.82,65.35,53270,cliente3270@email.com,2026-04-17,2026-04-17,MG,38,Loja,Cartao,5
4271,Bermuda,205.41,141.64,63.77,53271,cliente3271@email.com,2026-02-13,2026-02-13,BA,GG,Loja,Boleto,3
4272,Blusa Moletom,273.07,126.39,146.68,53272,cliente3272@email.com,2026-02-11,2026-02-13,GO,41,Loja,Cartao,5
4273,Tenis Casual,181.02,77.8,103.22,53273,cliente3273@email.com,2026-01-28,2026-02-01,SC,39,Loja,Boleto,5
4274,Tenis Casual,136.76,65.94,70.82,53274,cliente3274@email.com,2026-04-04,2026-04-04,GO,43,Online,Pix,4
4275,Regata Esportiva,293.77,156.72,137.05,53275,cliente3275@email.com,2026-04-27,2026-05-02,SP,42,Loja,Pix,4
4276,Bermuda,336.19,179.67,156.52,53276,cliente3276@email.com,2026-03-23,2026-03-26,MG,38,Online,Cartao,5
4277,Tenis Casual,119.38,52.56,66.82,53277,cliente3277@email.com,2026-03-04,2026-03-05,SC,41,Online,Pix,3
4278,Regata Esportiva,151.56,81.53,70.03,53278,cliente3278@email.com,2026-04-02,2026-04-07,SP,P,Loja,Boleto,3
4279,Tenis Casual,114.09,66.12,47.97,53279,cliente3279@email.com,2026-02-20,2026-02-23,CE,38,Loja,Pix,4
4280,Blusa Moletom,181.03,102.74,78.29,53280,cliente3280@email.com,2026-02-27,2026-02-28,RS,42,Loja,Pix,5
4281,Camiseta Basica,200.63,136.97,63.66,53281,cliente3281@email.com,2026-01-05,2026-01-06,SC,40,Online,Cartao,4
4282,Blusa Moletom,117.11,67.79,49.32,53282,cliente3282@email.com,2026-03-08,2026-03-13,BA,43,Online,Boleto,2
4283,Camiseta Basica,277.73,159.84,117.89,53283,cliente3283@email.com,2026-02-24,2026-02-27,GO,GG,Loja,Boleto,2
4284,Blusa Moletom,284.54,175.27,109.27,53284,cliente3284@email.com,2026-04-23,2026-04-24,SP,43,Online,Cartao,1
4285,Blusa Moletom,206.5,128.83,77.67,53285,cliente3285@email.com,2026-04-15,2026-04-19,GO,G,Loja,Cartao,5
4286,Blusa Moletom,63.78,38.86,24.92,53286,cliente3286@email.com,2026-02-09,2026-02-11,MG,P,Loja,Cartao,2
4287,Tenis Corrida,109.05,57.22,51.83,53287,cliente3287@email.com,2026-01-19,2026-01-21,SP,G,Online,Pix,5
4288,Calca Jeans,113.54,78.38,35.16,53288,cliente3288@email.com,2026-04-09,2026-04-13,SC,43,Loja,Pix,2
4289,Camiseta Basica,171.31,104.88,66.43,53289,cliente3289@email.com,2026-01-25,2026-01-26,SP,G,Online,Pix,3
4290,Calca Jeans,238.62,152.36,86.26,53290,cliente3290@email.com,2026-02-06,2026-02-10,BA,43,Loja,Boleto,1
4291,Regata Esportiva,315.57,202.47,113.1,53291,cliente3291@email.com,2026-03-14,2026-03-15,GO,P,Loja,Cartao,3
4292,Tenis Corrida,52.01,25.88,26.13,53292,cliente3292@email.com,2026-01-24,2026-01-26,SC,40,Online,Pix,3
4293,Tenis Casual,182.88,82.87,100.01,53293,cliente3293@email.com,2026-04-01,2026-04-04,RJ,41,Loja,Boleto,1
4294,Regata Esportiva,254.18,143.15,111.03,53294,cliente3294@email.com,2026-01-29,2026-02-03,PR,39,Online,Cartao,5
4295,Regata Esportiva,50.35,34.41,15.94,53295,cliente3295@email.com,2026-02-20,2026-02-24,PE,41,Online,Cartao,4
4296,Tenis Corrida,200.83,91.99,108.84,53296,cliente3296@email.com,2026-01-30,2026-01-31,MG,M,Loja,Cartao,1
4297,Regata Esportiva,237.01,134.95,102.06,53297,cliente3297@email.com,2026-03-26,2026-03-27,RJ,43,Loja,Cartao,3
4298,Bermuda,170.34,117.17,53.17,53298,cliente3298@email.com,2026-02-26,2026-02-28,PE,39,Online,Pix,3
4299,Blusa Moletom,167.91,67.24,100.67,53299,cliente3299@email.com,2026-03-26,2026-03-30,SP,G,Loja,Cartao,3
4300,Regata Esportiva,337.03,219.76,117.27,53300,cliente3300@email.com,2026-03-15,2026-03-15,PR,G,Online,Boleto,1
4301,Tenis Esportivo,356.99,204.34,152.65,53301,cliente3301@email.com,2026-04-27,2026-05-01,BA,41,Loja,Pix,2
4302,Tenis Esportivo,80.24,36.44,43.8,53302,cliente3302@email.com,2026-04-02,2026-04-06,RS,39,Online,Cartao,3
4303,Tenis Corrida,396.51,276.54,119.97,53303,cliente3303@email.com,2026-01-19,2026-01-19,PE,40,Loja,Cartao,1
4304,Tenis Corrida,149.9,100.95,48.95,53304,cliente3304@email.com,2026-02-11,2026-02-16,PE,P,Online,Pix,1
4305,Tenis Esportivo,327.07,211.4,115.67,53305,cliente3305@email.com,2026-04-02,2026-04-03,PR,G,Loja,Boleto,1
4306,Regata Esportiva,318.98,199.42,119.56,53306,cliente3306@email.com,2026-01-02,2026-01-07,CE,M,Online,Cartao,5
4307,Tenis Corrida,126.95,75.66,51.29,53307,cliente3307@email.com,2026-05-01,2026-05-02,SP,GG,Loja,Boleto,1
4308,Regata Esportiva,78.0,50.88,27.12,53308,cliente3308@email.com,2026-03-12,2026-03-13,MG,42,Loja,Cartao,1
4309,Regata Esportiva,354.81,242.69,112.12,53309,cliente3309@email.com,2026-04-26,2026-04-29,PR,39,Online,Cartao,4
4310,Calca Jeans,389.98,259.17,130.81,53310,cliente3310@email.com,2026-04-15,2026-04-17,RJ,40,Online,Boleto,5
4311,Regata Esportiva,98.89,39.79,59.1,53311,cliente3311@email.com,2026-02-13,2026-02-13,PR,38,Loja,Pix,3
4312,Tenis Esportivo,112.9,74.38,38.52,53312,cliente3312@email.com,2026-04-27,2026-05-01,PR,41,Online,Boleto,5
4313,Regata Esportiva,236.37,109.9,126.47,53313,cliente3313@email.com,2026-01-16,2026-01-17,PR,38,Online,Pix,4
4314,Calca Jeans,350.89,144.98,205.91,53314,cliente3314@email.com,2026-01-07,2026-01-07,PE,GG,Loja,Cartao,2
4315,Regata Esportiva,369.49,218.18,151.31,53315,cliente3315@email.com,2026-01-09,2026-01-11,GO,38,Online,Cartao,4
4316,Regata Esportiva,105.8,73.67,32.13,53316,cliente3316@email.com,2026-04-14,2026-04-15,GO,M,Loja,Cartao,1
4317,Regata Esportiva,278.58,123.59,154.99,53317,cliente3317@email.com,2026-01-22,2026-01-22,BA,43,Loja,Boleto,4
4318,Camiseta Basica,257.62,141.85,115.77,53318,cliente3318@email.com,2026-01-16,2026-01-17,RS,GG,Online,Boleto,1
4319,Bermuda,326.27,207.35,118.92,53319,cliente3319@email.com,2026-03-20,2026-03-22,PE,38,Online,Boleto,3
4320,Bermuda,204.58,139.87,64.71,53320,cliente3320@email.com,2026-03-03,2026-03-07,BA,38,Online,Cartao,3
4321,Tenis Esportivo,201.98,138.04,63.94,53321,cliente3321@email.com,2026-04-15,2026-04-19,SC,40,Online,Cartao,5
4322,Calca Jeans,117.55,81.13,36.42,53322,cliente3322@email.com,2026-02-15,2026-02-19,SP,43,Loja,Cartao,5
4323,Camiseta Basica,98.42,67.53,30.89,53323,cliente3323@email.com,2026-01-06,2026-01-09,RJ,P,Loja,Pix,1
4324,Tenis Esportivo,351.17,190.82,160.35,53324,cliente3324@email.com,2026-03-11,2026-03-15,CE,43,Loja,Pix,2
4325,Tenis Esportivo,164.83,77.5,87.33,53325,cliente3325@email.com,2026-01-16,2026-01-16,CE,P,Loja,Boleto,3
4326,Regata Esportiva,384.72,198.6,186.12,53326,cliente3326@email.com,2026-01-31,2026-02-02,RJ,38,Loja,Pix,2
4327,Calca Jeans,134.09,54.82,79.27,53327,cliente3327@email.com,2026-01-03,2026-01-03,PR,G,Loja,Boleto,4
4328,Camiseta Basica,107.0,74.87,32.13,53328,cliente3328@email.com,2026-04-09,2026-04-11,SC,P,Loja,Pix,3
4329,Camiseta Basica,255.18,112.16,143.02,53329,cliente3329@email.com,2026-01-31,2026-02-01,MG,42,Loja,Pix,2
4330,Tenis Corrida,84.11,46.53,37.58,53330,cliente3330@email.com,2026-01-03,2026-01-04,BA,M,Loja,Cartao,1
4331,Calca Jeans,152.89,84.73,68.16,53331,cliente3331@email.com,2026-04-20,2026-04-24,SC,G,Loja,Boleto,4
4332,Tenis Casual,294.3,173.64,120.66,53332,cliente3332@email.com,2026-03-16,2026-03-16,PE,M,Loja,Pix,4
4333,Tenis Casual,66.01,35.27,30.74,53333,cliente3333@email.com,2026-04-23,2026-04-24,SP,GG,Online,Pix,5
4334,Blusa Moletom,76.67,45.14,31.53,53334,cliente3334@email.com,2026-01-13,2026-01-14,CE,G,Loja,Cartao,1
4335,Camiseta Basica,317.35,154.49,162.86,53335,cliente3335@email.com,2026-03-04,2026-03-07,PR,39,Online,Cartao,5
4336,Regata Esportiva,317.62,163.89,153.73,53336,cliente3336@email.com,2026-04-04,2026-04-09,PR,42,Loja,Cartao,3
4337,Regata Esportiva,182.07,109.54,72.53,53337,cliente3337@email.com,2026-04-08,2026-04-13,RS,43,Online,Pix,3
4338,Tenis Esportivo,77.03,38.89,38.14,53338,cliente3338@email.com,2026-01-20,2026-01-25,BA,GG,Online,Cartao,2
4339,Camiseta Basica,213.2,97.17,116.03,53339,cliente3339@email.com,2026-03-30,2026-04-01,SC,42,Online,Cartao,2
4340,Bermuda,121.79,78.16,43.63,53340,cliente3340@email.com,2026-04-11,2026-04-16,SP,39,Online,Boleto,3
4341,Regata Esportiva,137.67,63.1,74.57,53341,cliente3341@email.com,2026-01-18,2026-01-23,MG,43,Loja,Cartao,2
4342,Regata Esportiva,326.77,176.62,150.15,53342,cliente3342@email.com,2026-03-07,2026-03-08,GO,P,Online,Boleto,1
4343,Bermuda,192.69,118.59,74.1,53343,cliente3343@email.com,2026-01-11,2026-01-15,SC,42,Online,Boleto,4
4344,Blusa Moletom,293.38,174.96,118.42,53344,cliente3344@email.com,2026-02-11,2026-02-11,BA,G,Loja,Pix,5
4345,Regata Esportiva,259.3,115.57,143.73,53345,cliente3345@email.com,2026-04-21,2026-04-23,BA,42,Online,Pix,1
4346,Regata Esportiva,73.16,37.51,35.65,53346,cliente3346@email.com,2026-04-26,2026-04-26,RS,42,Loja,Cartao,2
4347,Calca Jeans,388.08,244.32,143.76,53347,cliente3347@email.com,2026-01-02,2026-01-04,BA,38,Loja,Cartao,1
4348,Tenis Corrida,311.75,148.65,163.1,53348,cliente3348@email.com,2026-03-08,2026-03-12,RS,43,Online,Cartao,1
4349,Calca Jeans,116.03,80.82,35.21,53349,cliente3349@email.com,2026-03-28,2026-03-30,RJ,40,Loja,Boleto,2
4350,Camiseta Basica,216.59,135.17,81.42,53350,cliente3350@email.com,2026-04-11,2026-04-12,SP,G,Loja,Boleto,2
4351,Blusa Moletom,62.25,42.29,19.96,53351,cliente3351@email.com,2026-02-28,2026-03-05,PE,G,Online,Pix,2
4352,Calca Jeans,138.01,63.75,74.26,53352,cliente3352@email.com,2026-04-17,2026-04-17,SC,38,Online,Cartao,2
4353,Tenis Casual,272.42,157.72,114.7,53353,cliente3353@email.com,2026-01-15,2026-01-17,RS,43,Loja,Cartao,5
4354,Tenis Corrida,383.89,267.73,116.16,53354,cliente3354@email.com,2026-03-24,2026-03-26,SC,40,Online,Cartao,2
4355,Blusa Moletom,238.94,156.69,82.25,53355,cliente3355@email.com,2026-04-27,2026-05-02,BA,38,Loja,Boleto,5
4356,Blusa Moletom,383.02,238.68,144.34,53356,cliente3356@email.com,2026-02-20,2026-02-25,RS,P,Loja,Pix,3
4357,Calca Jeans,90.46,59.94,30.52,53357,cliente3357@email.com,2026-04-20,2026-04-23,PR,42,Loja,Pix,2
4358,Tenis Casual,309.13,203.04,106.09,53358,cliente3358@email.com,2026-03-12,2026-03-15,PE,40,Loja,Pix,3
4359,Tenis Corrida,146.83,77.37,69.46,53359,cliente3359@email.com,2026-04-12,2026-04-17,PR,38,Loja,Cartao,5
4360,Calca Jeans,273.43,186.93,86.5,53360,cliente3360@email.com,2026-03-09,2026-03-11,PE,39,Online,Boleto,4
4361,Bermuda,280.13,145.38,134.75,53361,cliente3361@email.com,2026-04-02,2026-04-02,RJ,42,Online,Pix,5
4362,Blusa Moletom,214.39,95.49,118.9,53362,cliente3362@email.com,2026-01-07,2026-01-09,BA,G,Loja,Cartao,4
4363,Blusa Moletom,312.61,180.27,132.34,53363,cliente3363@email.com,2026-01-11,2026-01-11,RS,41,Online,Boleto,5
4364,Regata Esportiva,164.96,95.57,69.39,53364,cliente3364@email.com,2026-02-20,2026-02-22,PE,39,Online,Cartao,3
4365,Calca Jeans,367.31,206.05,161.26,53365,cliente3365@email.com,2026-01-10,2026-01-15,CE,41,Loja,Pix,2
4366,Tenis Casual,191.14,129.0,62.14,53366,cliente3366@email.com,2026-02-17,2026-02-18,CE,41,Loja,Boleto,2
4367,Calca Jeans,166.75,81.33,85.42,53367,cliente3367@email.com,2026-03-25,2026-03-29,PE,40,Loja,Boleto,3
4368,Camiseta Basica,317.88,195.86,122.02,53368,cliente3368@email.com,2026-04-20,2026-04-25,CE,GG,Online,Boleto,1
4369,Calca Jeans,207.22,143.96,63.26,53369,cliente3369@email.com,2026-04-14,2026-04-14,MG,P,Online,Cartao,3
4370,Tenis Casual,363.76,151.5,212.26,53370,cliente3370@email.com,2026-01-21,2026-01-24,SC,39,Loja,Boleto,5
4371,Blusa Moletom,179.11,78.47,100.64,53371,cliente3371@email.com,2026-04-22,2026-04-27,SP,43,Online,Cartao,4
4372,Tenis Corrida,237.36,112.77,124.59,53372,cliente3372@email.com,2026-01-29,2026-01-29,SP,M,Online,Cartao,4
4373,Calca Jeans,177.04,101.25,75.79,53373,cliente3373@email.com,2026-03-01,2026-03-04,RJ,M,Online,Pix,3
4374,Tenis Esportivo,121.67,61.95,59.72,53374,cliente3374@email.com,2026-02-19,2026-02-20,RS,41,Loja,Boleto,3
4375,Blusa Moletom,213.36,105.07,108.29,53375,cliente3375@email.com,2026-02-11,2026-02-11,PE,39,Loja,Cartao,3
4376,Camiseta Basica,334.51,218.73,115.78,53376,cliente3376@email.com,2026-03-01,2026-03-03,BA,41,Online,Pix,1
4377,Tenis Casual,188.33,75.77,112.56,53377,cliente3377@email.com,2026-04-30,2026-05-01,PR,41,Loja,Boleto,1
4378,Bermuda,159.2,65.79,93.41,53378,cliente3378@email.com,2026-03-01,2026-03-03,PE,42,Loja,Cartao,3
4379,Bermuda,118.89,59.61,59.28,53379,cliente3379@email.com,2026-03-12,2026-03-14,PE,43,Loja,Pix,2
4380,Tenis Esportivo,268.98,167.48,101.5,53380,cliente3380@email.com,2026-04-26,2026-05-01,SC,GG,Loja,Pix,1
4381,Bermuda,202.06,104.12,97.94,53381,cliente3381@email.com,2026-02-02,2026-02-03,CE,G,Online,Boleto,3
4382,Camiseta Basica,154.93,84.02,70.91,53382,cliente3382@email.com,2026-01-31,2026-02-02,BA,39,Online,Boleto,2
4383,Blusa Moletom,95.46,48.88,46.58,53383,cliente3383@email.com,2026-04-12,2026-04-16,RJ,42,Online,Cartao,3
4384,Tenis Casual,222.96,139.36,83.6,53384,cliente3384@email.com,2026-03-21,2026-03-21,RS,M,Loja,Cartao,1
4385,Regata Esportiva,62.6,28.47,34.13,53385,cliente3385@email.com,2026-03-11,2026-03-13,RJ,43,Loja,Pix,3
4386,Camiseta Basica,155.28,90.06,65.22,53386,cliente3386@email.com,2026-03-23,2026-03-26,SP,GG,Online,Boleto,5
4387,Blusa Moletom,82.66,42.72,39.94,53387,cliente3387@email.com,2026-01-27,2026-01-27,PE,42,Loja,Pix,5
4388,Bermuda,91.07,55.06,36.01,53388,cliente3388@email.com,2026-01-20,2026-01-24,MG,41,Online,Cartao,3
4389,Blusa Moletom,136.78,73.26,63.52,53389,cliente3389@email.com,2026-04-30,2026-05-02,SC,42,Loja,Cartao,4
4390,Tenis Casual,71.51,33.3,38.21,53390,cliente3390@email.com,2026-02-05,2026-02-10,SP,41,Loja,Pix,1
4391,Bermuda,219.08,97.45,121.63,53391,cliente3391@email.com,2026-01-02,2026-01-03,PR,38,Loja,Cartao,2
4392,Bermuda,284.04,164.13,119.91,53392,cliente3392@email.com,2026-04-30,2026-05-03,PE,40,Online,Boleto,1
4393,Tenis Esportivo,74.93,42.87,32.06,53393,cliente3393@email.com,2026-01-29,2026-02-03,BA,G,Loja,Cartao,5
4394,Blusa Moletom,202.57,136.79,65.78,53394,cliente3394@email.com,2026-01-05,2026-01-08,MG,P,Loja,Cartao,4
4395,Bermuda,88.13,47.23,40.9,53395,cliente3395@email.com,2026-01-23,2026-01-26,MG,40,Online,Cartao,4
4396,Tenis Corrida,234.02,153.47,80.55,53396,cliente3396@email.com,2026-04-28,2026-05-01,GO,38,Loja,Boleto,1
4397,Camiseta Basica,97.19,59.59,37.6,53397,cliente3397@email.com,2026-04-17,2026-04-22,CE,42,Loja,Cartao,4
4398,Bermuda,337.25,229.97,107.28,53398,cliente3398@email.com,2026-01-02,2026-01-06,CE,GG,Loja,Cartao,5
4399,Calca Jeans,290.14,125.76,164.38,53399,cliente3399@email.com,2026-02-14,2026-02-16,RS,40,Loja,Pix,1
4400,Calca Jeans,337.0,179.88,157.12,53400,cliente3400@email.com,2026-03-04,2026-03-06,PR,40,Loja,Cartao,1
4401,Calca Jeans,213.66,132.01,81.65,53401,cliente3401@email.com,2026-01-27,2026-01-31,GO,G,Online,Pix,1
